year,player_id,name,games_played,minutes_played,minutes_per_game,box_plus_minus,classification
2010,gordoer01,Eric Gordon,62,2229,35.951612903225815,-0.9,Starter
2010,gortama01,Marcin Gortat,81,1088,13.432098765432098,0.1,Starter
2010,grahajo01,Joey Graham,63,759,12.047619047619047,-3.0,Bust
2010,grahast01,Stephen Graham,70,804,11.485714285714286,-1.6,Exclude
2010,grangda01,Danny Granger,62,2278,36.74193548387097,3.1,Starter
2010,grayaa01,Aaron Gray,32,311,9.71875,-1.3147909967845657,Bust
2010,greenda02,Danny Green,20,115,5.75,-0.2,Starter
2010,greendo01,Donté Greene,76,1630,21.44736842105263,-1.6,Role Player
2010,greenje02,Jeff Green,82,3043,37.109756097560975,0.2,Role Player
2010,greenwi01,Willie Green,73,1553,21.27397260273973,-2.2,Bust
2010,griffta01,Taylor Griffin,8,32,4.0,-8.1,Exclude
2010,haddaha01,Hamed Haddadi,36,240,6.666666666666668,-7.2,Exclude
2010,hairsma01,Malik Hairston,47,317,6.74468085106383,-1.9,Exclude
2010,haislma01,Marcus Haislip,10,44,4.4,-2.2,Exclude
2010,hamilri01,Richard Hamilton,46,1552,33.73913043478261,-2.1,Role Player
2010,hansbty01,Tyler Hansbrough,29,511,17.620689655172416,-3.3,Role Player
2010,hardeja01,James Harden,76,1738,22.86842105263158,0.5,All-Star
2010,harrial01,Al Harrington,72,2195,30.48611111111111,-0.8,Role Player
2010,harride01,Devin Harris,64,2221,34.703125,-0.8,Starter
2010,harrimi01,Mike Harris,13,96,7.384615384615384,-7.866666666666667,Exclude
2010,hartja01,Jason Hart,5,22,4.4,-0.5272727272727273,Role Player
2010,hasleud01,Udonis Haslem,78,2177,27.91025641025641,-1.7,Role Player
2010,hassetr01,Trenton Hassell,52,1106,21.26923076923077,-5.3,Role Player
2010,hawessp01,Spencer Hawes,72,1904,26.444444444444446,-1.2,Role Player
2010,hayesch01,Chuck Hayes,82,1773,21.621951219512194,-0.2,Role Player
2010,hayesja01,Jarvis Hayes,45,1033,22.95555555555556,-2.9,Role Player
2010,haywobr01,Brendan Haywood,77,2355,30.584415584415584,-0.0853503184713376,Role Player
2010,headlu01,Luther Head,47,813,17.29787234042553,-2.4,Starter
2010,hendege02,Gerald Henderson,43,355,8.255813953488373,-2.5,Role Player
2010,hibbero01,Roy Hibbert,81,2035,25.123456790123452,-0.9,Role Player
2010,hicksjj01,J.J. Hickson,81,1691,20.876543209876548,-1.3999999999999997,Role Player
2010,hilarne01,Nenê,82,2755,33.59756097560975,3.2,Role Player
2010,hillge01,George Hill,78,2276,29.179487179487182,0.9,Starter
2010,hillgr01,Grant Hill,81,2430,30.0,0.6,Exclude
2010,hilljo01,Jordan Hill,47,624,13.27659574468085,-3.467307692307692,Role Player
2010,hinriki01,Kirk Hinrich,74,2481,33.527027027027025,-0.5,Starter
2010,holidjr01,Jrue Holiday,73,1767,24.2054794520548,-1.7,Starter
2010,holliry01,Ryan Hollins,73,1223,16.753424657534243,-4.6,Bust
2010,horfoal01,Al Horford,81,2845,35.123456790123456,2.3,Starter
2010,houseed01,Eddie House,68,1217,17.897058823529417,-2.046179129005752,Role Player
2010,howardw01,Dwight Howard,82,2843,34.670731707317074,4.4,Starter
2010,howarjo01,Josh Howard,35,918,26.228571428571428,-3.3728758169934636,Starter
2010,howarju01,Juwan Howard,73,1632,22.356164383561644,-3.5,Role Player
2010,hudsole01,Lester Hudson,25,131,5.24,-1.9496183206106867,Exclude
2010,hughela01,Larry Hughes,45,1115,24.777777777777782,-1.879372197309417,Starter
2010,humphkr01,Kris Humphries,69,1221,17.695652173913047,-3.4742014742014744,Bust
2010,huntech01,Chris Hunter,60,783,13.05,-4.1,Exclude
2010,hunteli01,Lindsey Hunter,13,122,9.384615384615383,-12.0,Role Player
2010,hunteot01,Othello Hunter,7,33,4.714285714285714,-11.9,Exclude
2010,huntest01,Steven Hunter,21,158,7.523809523809524,-4.8,Role Player
2010,ibakase01,Serge Ibaka,73,1323,18.12328767123288,-1.5,Starter
2010,iguodan01,Andre Iguodala,82,3193,38.939024390243894,2.4,Starter
2010,ilgauzy01,Zydrunas Ilgauskas,64,1339,20.921875,-3.8,Role Player
2010,ilyaser01,Ersan İlyasova,81,1898,23.432098765432094,0.4,Starter
2010,iversal01,Allen Iverson,28,865,30.892857142857146,-2.968323699421966,All-Star
2010,iveyro01,Royal Ivey,44,326,7.409090909090909,-0.6938650306748466,Bust
2010,jackja01,Jarrett Jack,82,2243,27.353658536585368,0.4,Role Player
2010,jacksce01,Cedric Jackson,12,74,6.166666666666668,-6.793243243243244,Exclude
2010,jacksda01,Darnell Jackson,28,123,4.392857142857143,-11.773170731707316,Exclude
2010,jacksst02,Stephen Jackson,81,3129,38.629629629629626,0.41783317353787147,Starter
2010,jamesle01,LeBron James,76,2966,39.026315789473685,11.8,All-Star
2010,jamesmi01,Mike James,4,46,11.5,-4.8,Starter
2010,jamisan01,Antawn Jamison,66,2406,36.45454545454545,0.19887780548628428,Starter
2010,jawaina01,Nathan Jawai,39,412,10.564102564102564,-3.8,Exclude
2010,jeffeal01,Al Jefferson,76,2463,32.4078947368421,0.4,Starter
2010,jeffeot01,Othyus Jeffers,14,73,5.214285714285714,-4.6,Exclude
2010,jefferi01,Richard Jefferson,81,2520,31.11111111111111,-0.2,Starter
2010,jeffrja01,Jared Jeffries,70,1794,25.62857142857143,-1.907134894091416,Role Player
2010,jennibr01,Brandon Jennings,82,2671,32.573170731707314,0.7,Starter
2010,jerebjo01,Jonas Jerebko,80,2232,27.9,-1.3,Role Player
2010,jianlyi01,Yi Jianlian,52,1655,31.82692307692308,-4.1,Bust
2010,johnsam01,Amir Johnson,82,1453,17.719512195121947,-0.6,Role Player
2010,johnsan02,Anthony Johnson,31,406,13.096774193548386,0.0,Role Player
2010,johnsja01,James Johnson,65,757,11.646153846153846,-2.4,Starter
2010,johnsjo02,Joe Johnson,76,2886,37.973684210526315,2.7,Role Player
2010,jonesda02,Dahntay Jones,76,1892,24.894736842105264,-3.6,Bust
2010,jonesdw02,Dwayne Jones,2,7,3.5,-4.4,Exclude
2010,jonesja02,James Jones,36,503,13.972222222222221,-1.2,Starter
2010,jonesso01,Solomon Jones,52,675,12.980769230769232,-4.2,Bust
2010,jordade01,DeAndre Jordan,70,1137,16.242857142857144,-3.8,Role Player
2010,kamanch01,Chris Kaman,76,2608,34.31578947368421,-2.5,Role Player
2010,kaponja01,Jason Kapono,57,976,17.12280701754386,-4.0,Role Player
2010,karlco01,Coby Karl,7,113,16.142857142857142,-5.7017699115044245,Exclude
2010,kiddja01,Jason Kidd,80,2881,36.0125,4.2,All-Star
2010,kirilan01,Andrei Kirilenko,58,1681,28.98275862068965,5.099999999999999,All-Star
2010,korveky01,Kyle Korver,52,952,18.30769230769231,1.4,Starter
2010,koufoko01,Kosta Koufos,36,172,4.777777777777779,-6.5,Role Player
2010,krstine01,Nenad Krstić,76,1741,22.907894736842106,-1.8,Role Player
2010,lafayol01,Oliver Lafayette,1,22,22.0,-1.9,Exclude
2010,landrca01,Carl Landry,80,2469,30.8625,0.7473876063183474,Role Player
2010,landrma01,Marcus Landry,18,111,6.166666666666668,-7.456756756756757,Exclude
2010,lawac01,Acie Law,26,234,9.0,-1.014102564102564,Exclude
2010,lawsoty01,Ty Lawson,65,1318,20.276923076923076,1.1,Starter
2010,leeco01,Courtney Lee,71,2375,33.45070422535211,-1.4,Role Player
2010,leeda02,David Lee,81,3019,37.27160493827161,2.5,Starter
2010,lewisra02,Rashard Lewis,72,2369,32.90277777777778,1.7999999999999998,Starter
2010,livinsh01,Shaun Livingston,36,796,22.11111111111111,-1.4449748743718591,Role Player
2010,lopezbr01,Brook Lopez,82,3027,36.91463414634146,1.2,Starter
2010,lopezro01,Robin Lopez,51,986,19.33333333333333,-0.6,Role Player
2010,loveke01,Kevin Love,60,1714,28.566666666666666,1.5,All-Star
2010,lowryky01,Kyle Lowry,68,1651,24.279411764705888,0.8000000000000002,Starter
2010,maggeco01,Corey Maggette,70,2081,29.728571428571428,0.3,Starter
2010,magloja01,Jamaal Magloire,36,359,9.972222222222221,-5.5,Role Player
2010,mahinia01,Ian Mahinmi,26,165,6.346153846153847,-0.8,Role Player
2010,mariosh01,Shawn Marion,75,2385,31.8,-0.5,All-Star
2010,marksse01,Sean Marks,14,75,5.357142857142857,-5.2,Exclude
2010,martica01,Cartier Martin,18,390,21.66666666666667,-4.4230769230769225,Exclude
2010,martike01,Kenyon Martin,58,1986,34.241379310344826,-0.8,Starter
2010,martike02,Kevin Martin,46,1633,35.5,-0.4098591549295774,Starter
2010,masonde01,Desmond Mason,5,66,13.2,-5.7,Role Player
2010,masonro01,Roger Mason,79,1515,19.177215189873422,-1.2,Role Player
2010,matthwe02,Wesley Matthews,82,2025,24.695121951219512,-0.5,Starter
2010,maxieja01,Jason Maxiell,76,1550,20.394736842105264,-2.7,Role Player
2010,maynoer01,Eric Maynor,81,1269,15.666666666666664,-1.7855791962174938,Bust
2010,mayooj01,O.J. Mayo,82,3113,37.96341463414634,0.0,Role Player
2010,mayse01,Sean May,37,331,8.945945945945946,-3.1000000000000005,Exclude
2010,mbahalu01,Luc Mbah a Moute,73,1866,25.56164383561644,-0.3,Role Player
2010,mbengdj01,D.J. Mbenga,49,355,7.244897959183674,-4.1,Exclude
2010,mcdyean01,Antonio McDyess,77,1617,21.0,-1.0,Starter
2010,mcgeeja01,JaVale McGee,60,968,16.133333333333333,-0.8,Starter
2010,mcgratr01,Tracy McGrady,30,673,22.43333333333333,-2.1769687964338784,All-Star
2010,mcguido01,Dominic McGuire,51,307,6.019607843137255,-6.227361563517915,Role Player
2010,mcrobjo01,Josh McRoberts,42,524,12.476190476190474,-0.2,Starter
2010,meeksjo01,Jodie Meeks,60,719,11.983333333333333,-2.0278164116828927,Role Player
2010,mensapo01,Pops Mensah-Bonsu,20,120,6.0,-5.074166666666667,Exclude
2010,milescj01,C.J. Miles,63,1497,23.761904761904763,-1.9,Role Player
2010,milicda01,Darko Miličić,32,685,21.40625,-1.7103649635036495,Role Player
2010,millean02,Andre Miller,82,2500,30.48780487804878,1.8,Starter
2010,millebr01,Brad Miller,82,1950,23.78048780487805,-0.8,Starter
2010,millemi01,Mike Miller,54,1805,33.425925925925924,1.3,Starter
2010,millspa01,Paul Millsap,82,2277,27.768292682926827,0.4,Starter
2010,millspa02,Patty Mills,10,38,3.8,-10.2,Starter
2010,mohamna01,Nazr Mohammed,58,984,16.96551724137931,0.5,Role Player
2010,moonja01,Jamario Moon,61,1052,17.24590163934426,1.4,Starter
2010,mooremi01,Mikki Moore,23,406,17.652173913043477,-1.9,Exclude
2010,morriad01,Adam Morrison,31,241,7.774193548387097,-4.7,Exclude
2010,morrira01,Randolph Morris,28,124,4.428571428571429,-6.0,Exclude
2010,morroan01,Anthony Morrow,69,2018,29.246376811594207,-0.4,Role Player
2010,mulleby01,Byron Mullens,13,54,4.153846153846153,-11.8,Bust
2010,murphtr01,Troy Murphy,72,2344,32.55555555555556,2.9,Role Player
2010,murraro01,Ronald Murray,75,1673,22.30666666666667,-2.2625821876867898,Role Player
2010,najered01,Eduardo Nájera,46,685,14.891304347826088,-3.1040875912408765,Role Player
2010,nashst01,Steve Nash,81,2660,32.839506172839506,4.3,All-Star
2010,nelsoja01,Jameer Nelson,65,1860,28.615384615384613,0.7,Starter
2010,nestera01,Rasho Nesterović,42,413,9.833333333333334,-1.2,Role Player
2010,noahjo01,Joakim Noah,64,1925,30.078125,1.6,Starter
2010,nocioan01,Andrés Nocioni,75,1477,19.693333333333328,-2.4,Role Player
2010,novakst01,Steve Novak,54,362,6.703703703703702,-3.7,Starter
2010,nowitdi01,Dirk Nowitzki,81,3039,37.518518518518526,4.2,All-Star
2010,obertfa01,Fabricio Oberto,57,650,11.403508771929824,-4.4,Role Player
2010,obryapa01,Patrick O'Bryant,11,51,4.636363636363637,-6.6,Exclude
2010,odengr01,Greg Oden,21,502,23.904761904761905,3.5,Exclude
2010,odomla01,Lamar Odom,82,2585,31.52439024390244,2.5,Starter
2010,okafoem01,Emeka Okafor,82,2370,28.902439024390244,-1.2,Starter
2010,okurme01,Mehmet Okur,73,2149,29.43835616438357,0.5,Starter
2010,ollieke01,Kevin Ollie,25,263,10.52,-2.4,Role Player
2010,onealje01,Jermaine O'Neal,70,1991,28.442857142857147,-0.1,Starter
2010,onealsh01,Shaquille O'Neal,53,1240,23.396226415094336,-0.2,All-Star
2010,outlatr01,Travis Outlaw,34,730,21.47058823529412,-0.8671232876712329,Role Player
2010,pachuza01,Zaza Pachulia,78,1089,13.961538461538463,-2.5,Role Player
2010,pargoja01,Jannero Pargo,63,829,13.158730158730158,-4.8,Role Player
2010,parkean01,Anthony Parker,81,2289,28.259259259259263,-0.3,Starter
2010,parketo01,Tony Parker,56,1728,30.857142857142854,-0.7,Starter
2010,paulch01,Chris Paul,45,1712,38.04444444444445,6.2,All-Star
2010,pavloal01,Sasha Pavlović,71,877,12.352112676056338,-6.200000000000001,Bust
2010,pecheol01,Oleksiy Pecherov,44,447,10.159090909090908,-4.2,Exclude
2010,pendeje02,Jeff Ayres,39,405,10.384615384615383,-3.0,Role Player
2010,perkike01,Kendrick Perkins,78,2154,27.615384615384613,-0.7,Role Player
2010,petermo01,Morris Peterson,46,973,21.15217391304348,-3.2,Role Player
2010,petrojo01,Johan Petro,36,436,12.111111111111109,-3.6000000000000005,Bust
2010,piercpa01,Paul Pierce,71,2411,33.95774647887324,3.0,All-Star
2010,pietrmi01,Mickaël Piétrus,75,1687,22.49333333333333,0.9,Role Player
2010,poseyja01,James Posey,77,1731,22.48051948051948,-1.8,Starter
2010,powele01,Leon Powe,20,236,11.8,-5.8,Role Player
2010,poweljo01,Josh Powell,63,581,9.222222222222221,-6.3,Bust
2010,priceaj01,A.J. Price,56,865,15.446428571428573,-0.5,Role Player
2010,pricero01,Ronnie Price,60,806,13.433333333333335,-1.3,Role Player
2010,princta01,Tayshaun Prince,49,1664,33.95918367346939,0.8,Starter
2010,przybjo01,Joel Przybilla,30,681,22.7,-1.3,Role Player
2010,quinnch01,Chris Quinn,25,223,8.92,-2.5,Role Player
2010,radmavl01,Vladimir Radmanović,41,891,21.731707317073173,-3.7223344556677884,Starter
2010,randoan01,Anthony Randolph,33,749,22.696969696969692,-0.6,Exclude
2010,randosh01,Shavlik Randolph,6,53,8.833333333333334,-8.824528301886794,Exclude
2010,randoza01,Zach Randolph,81,3051,37.66666666666666,1.3,Role Player
2010,ratlith01,Theo Ratliff,49,807,16.469387755102037,-2.0895910780669142,Starter
2010,reddmi01,Michael Redd,18,492,27.33333333333333,0.1,Starter
2010,redicjj01,J.J. Redick,82,1808,22.04878048780488,1.8,Starter
2010,richach01,Chris Richard,18,224,12.444444444444445,-5.8,Exclude
2010,richaja01,Jason Richardson,79,2485,31.455696202531644,1.7,Starter
2010,richaqu01,Quentin Richardson,76,2082,27.394736842105264,1.3,Starter
2010,ridnolu01,Luke Ridnour,82,1759,21.451219512195124,2.2,Role Player
2010,robinna01,Nate Robinson,56,1115,19.910714285714285,0.6601793721973095,Starter
2010,rodrise01,Sergio Rodríguez,66,1048,15.87878787878788,-1.2733778625954195,Role Player
2010,rondora01,Rajon Rondo,81,2963,36.580246913580254,3.6000000000000005,All-Star
2010,rosede01,Derrick Rose,78,2871,36.807692307692314,1.7,All-Star
2010,rossqu01,Quinton Ross,52,562,10.807692307692307,-6.436298932384341,Role Player
2010,roybr01,Brandon Roy,65,2419,37.215384615384615,4.7,All-Star
2010,rushbr01,Brandon Rush,82,2491,30.37804878048781,-1.3,Role Player
2010,rushka01,Kareem Rush,7,58,8.285714285714286,-3.5,Role Player
2010,salmojo01,John Salmons,81,2824,34.8641975308642,1.5794263456090651,Role Player
2010,scalabr01,Brian Scalabrine,52,472,9.076923076923077,-4.3,Role Player
2010,scolalu01,Luis Scola,82,2671,32.573170731707314,-0.3,Role Player
2010,sefolth01,Thabo Sefolosha,82,2348,28.63414634146341,0.1,Starter
2010,sessira01,Ramon Sessions,82,1732,21.121951219512194,-3.0,Role Player
2010,simmobo01,Bobby Simmons,23,395,17.17391304347826,-3.6,Role Player
2010,singlja01,James Singleton,57,977,17.140350877192983,-3.186386898669397,Role Player
2010,skinnbr01,Brian Skinner,16,123,7.6875,-7.2,Role Player
2010,smithcr01,Craig Smith,75,1232,16.426666666666666,-0.8,Role Player
2010,smithja02,Jason Smith,56,658,11.75,-4.3,Role Player
2010,smithjo02,Joe Smith,64,592,9.25,-5.5,Role Player
2010,smithjo03,Josh Smith,81,2871,35.444444444444436,5.1,Starter
2010,smithjr01,J.R. Smith,75,2082,27.76,0.1,Starter
2010,songada01,Darius Songaila,75,1410,18.8,-3.7,Role Player
2010,speigma01,Marreese Speights,62,1016,16.387096774193548,-2.9,Role Player
2010,stackje01,Jerry Stackhouse,42,855,20.357142857142858,-1.7,Starter
2010,stevede01,DeShawn Stevenson,64,883,13.796875,-5.574518686296716,Bust
2010,stojape01,Peja Stojaković,62,1947,31.403225806451612,-0.9,All-Star
2010,stoudam01,Amar'e Stoudemire,82,2838,34.60975609756097,1.0,Starter
2010,stuckro01,Rodney Stuckey,73,2499,34.23287671232877,-0.4,Role Player
2010,summeda01,DaJuan Summers,44,405,9.204545454545457,-5.2,Exclude
2010,tayloje02,Jermaine Taylor,31,303,9.774193548387096,-3.9,Exclude
2010,teaguje01,Jeff Teague,71,719,10.126760563380284,-3.6,Starter
2010,telfase01,Sebastian Telfair,43,659,15.325581395348838,-4.346737481031867,Bust
2010,templga01,Garrett Temple,27,334,12.370370370370368,-2.948802395209581,Role Player
2010,terryja01,Jason Terry,77,2540,32.98701298701299,1.5,Starter
2010,thabeha01,Hasheem Thabeet,68,883,12.985294117647056,-1.2,Exclude
2010,thomaet01,Etan Thomas,23,321,13.956521739130435,-5.0,Role Player
2010,thomake01,Kenny Thomas,26,313,12.038461538461537,-2.7,Role Player
2010,thomaku01,Kurt Thomas,70,1049,14.985714285714286,-2.2,Role Player
2010,thomati01,Tim Thomas,18,285,15.833333333333336,-0.4,Role Player
2010,thomaty01,Tyrus Thomas,54,1220,22.592592592592588,0.889344262295082,Role Player
2010,thompja02,Jason Thompson,75,2357,31.426666666666666,-2.4,Role Player
2010,thornal01,Al Thornton,75,2079,27.72,-3.1812890812890813,Bust
2010,thornma01,Marcus Thornton,73,1872,25.64383561643836,0.9,Starter
2010,tinslja01,Jamaal Tinsley,38,589,15.5,-4.3,Starter
2010,tollian01,Anthony Tolliver,46,1427,31.02173913043478,-1.6448493342676946,Role Player
2010,tuckeal02,Alando Tucker,15,96,6.4,-4.027083333333334,Exclude
2010,turiaro01,Ronny Turiaf,42,872,20.761904761904766,0.1,Starter
2010,turkohe01,Hedo Türkoğlu,74,2272,30.702702702702698,0.4,Starter
2010,udokaim01,Ime Udoka,69,944,13.681159420289855,-1.9,Role Player
2010,udrihbe01,Beno Udrih,79,2477,31.354430379746837,0.4,Role Player
2010,ukicro01,Roko Ukić,13,97,7.461538461538463,-1.8,Exclude
2010,varejan01,Anderson Varejão,76,2166,28.5,1.3,Role Player
2010,villach01,Charlie Villanueva,78,1848,23.69230769230769,0.0,Role Player
2010,vujacsa01,Sasha Vujačić,67,575,8.582089552238806,-0.7,Role Player
2010,wadedw01,Dwyane Wade,77,2792,36.259740259740255,9.2,All-Star
2010,walkebi01,Henry Walker,35,768,21.942857142857147,-0.4774739583333333,Exclude
2010,wallabe01,Ben Wallace,69,1975,28.6231884057971,1.9,All-Star
2010,wallage01,Gerald Wallace,76,3119,41.03947368421053,2.7,Starter
2010,wallara01,Rasheed Wallace,79,1780,22.531645569620252,0.0,All-Star
2010,waltolu01,Luke Walton,29,272,9.379310344827584,-2.3,Role Player
2010,warriha01,Hakim Warrick,76,1557,20.486842105263158,-1.3080924855491332,Role Player
2010,watsocj01,C.J. Watson,65,1788,27.50769230769231,-0.4,Role Player
2010,watsoea01,Earl Watson,79,2322,29.39240506329114,-2.3,Role Player
2010,weaveky01,Kyle Weaver,12,144,12.0,0.8,Exclude
2010,webstma02,Martell Webster,82,2005,24.451219512195124,0.0,Role Player
2010,weemsso01,Sonny Weems,69,1368,19.82608695652174,-2.0,Bust
2010,westbru01,Russell Westbrook,82,2813,34.30487804878049,1.2,All-Star
2010,westda01,David West,81,2949,36.407407407407405,0.8,Starter
2010,westde01,Delonte West,60,1500,25.0,0.7,Starter
2010,westma02,Mario West,39,142,3.641025641025641,-2.1,Exclude
2010,whitedj01,D.J. White,12,102,8.5,6.4,Exclude
2010,wilcoch01,Chris Wilcox,34,441,12.970588235294118,-3.8,Role Player
2010,wilkida02,Damien Wilkins,80,1585,19.8125,-1.3,Role Player
2010,wilksmi01,Mike Wilks,4,59,14.75,-6.2,Role Player
2010,willide01,Deron Williams,76,2802,36.868421052631575,3.8,All-Star
2010,willija02,Jason Williams,82,1703,20.76829268292683,1.0,Starter
2010,willija04,Jawad Williams,54,742,13.74074074074074,-4.1,Exclude
2010,willilo02,Lou Williams,64,1912,29.875,1.6,Starter
2010,willima01,Mo Williams,69,2359,34.18840579710145,1.7999999999999998,Role Player
2010,willima02,Marvin Williams,81,2468,30.46913580246914,-0.4,Role Player
2010,willima03,Marcus Williams,62,872,14.06451612903226,-3.1000000000000005,Exclude
2010,willire02,Reggie Williams,24,782,32.583333333333336,-0.6,Exclude
2010,willise01,Sean Williams,20,227,11.35,-7.2,Exclude
2010,willish02,Shelden Williams,54,597,11.055555555555555,-1.4,Role Player
2010,willite01,Terrence Williams,78,1764,22.615384615384613,-2.8,Exclude
2010,wrighan01,Antoine Wright,67,1392,20.776119402985074,-3.3,Bust
2010,wrighdo01,Dorell Wright,72,1496,20.777777777777782,1.8,Exclude
2010,wrighju01,Julian Wright,68,871,12.808823529411766,-2.1,Role Player
2010,youngni01,Nick Young,74,1421,19.202702702702698,-3.7,Role Player
2010,youngsa01,Sam Young,80,1321,16.5125,-3.1,Role Player
2010,youngth01,Thaddeus Young,67,2145,32.014925373134325,-1.9,Starter
2011,adrieje01,Jeff Adrien,23,196,8.521739130434783,-5.3,Exclude
2011,afflaar01,Arron Afflalo,69,2324,33.68115942028985,1.4,Role Player
2011,agerma01,Maurice Ager,4,29,7.25,-0.7,Exclude
2011,ajincal01,Alexis Ajinça,34,340,10.0,-3.8352941176470585,Role Player
2011,alabiso01,Solomon Alabi,12,59,4.916666666666667,-8.9,Exclude
2011,aldrico01,Cole Aldrich,18,142,7.888888888888888,-4.0,Role Player
2011,aldrila01,LaMarcus Aldridge,81,3211,39.641975308641975,2.1,Starter
2011,allenma01,Malik Allen,18,178,9.888888888888891,-5.4,Bust
2011,allenra02,Ray Allen,80,2890,36.125,2.9,All-Star
2011,allento01,Tony Allen,72,1494,20.75,3.6000000000000005,Role Player
2011,aminual01,Al-Farouq Aminu,81,1452,17.925925925925924,-2.8,Role Player
2011,amundlo01,Lou Amundson,46,691,15.021739130434785,-4.5,Role Player
2011,anderch01,Chris Andersen,45,732,16.266666666666666,3.0,Starter
2011,anderda03,David Andersen,40,373,9.325,-3.4294906166219836,Exclude
2011,anderja01,James Anderson,26,286,11.0,-1.7,Role Player
2011,anderry01,Ryan Anderson,64,1424,22.25,4.6,All-Star
2011,anthoca01,Carmelo Anthony,77,2751,35.72727272727273,1.9327153762268263,Starter
2011,anthojo01,Joel Anthony,75,1463,19.506666666666668,-1.6,Role Player
2011,arenagi01,Gilbert Arenas,70,1796,25.65714285714286,-2.4681514476614703,All-Star
2011,arizatr01,Trevor Ariza,75,2600,34.666666666666664,-0.4,Starter
2011,armsthi01,Hilton Armstrong,53,488,9.20754716981132,-3.732786885245902,Bust
2011,arroyca01,Carlos Arroyo,64,1185,18.515625,-2.328270042194093,Role Player
2011,artesro01,Metta World Peace,82,2410,29.39024390243902,0.2,Starter
2011,arthuda01,Darrell Arthur,80,1609,20.1125,-1.6,Role Player
2011,asikom01,Ömer Aşık,82,989,12.060975609756095,-1.8,Role Player
2011,augusdj01,D.J. Augustin,82,2757,33.6219512195122,0.1,Role Player
2011,babbilu01,Luke Babbitt,24,137,5.708333333333332,-10.8,Role Player
2011,balkmre01,Renaldo Balkman,8,62,7.75,-4.112903225806451,Exclude
2011,banksma01,Marcus Banks,3,22,7.333333333333332,-6.5,Role Player
2011,barbole01,Leandro Barbosa,58,1395,24.051724137931036,-1.3,Starter
2011,bareajo01,J.J. Barea,81,1669,20.604938271604933,-0.5,Role Player
2011,bargnan01,Andrea Bargnani,66,2353,35.65151515151515,-1.4,Role Player
2011,barnema02,Matt Barnes,53,1020,19.245283018867926,0.6,Role Player
2011,barroea01,Earl Barron,21,305,14.523809523809526,-8.161639344262296,Exclude
2011,bassbr01,Brandon Bass,76,1980,26.052631578947373,0.2,Role Player
2011,battish01,Shane Battier,82,2375,28.963414634146343,1.4309473684210523,Starter
2011,battito01,Tony Battie,38,377,9.921052631578947,-3.3,Role Player
2011,batumni01,Nicolas Batum,80,2522,31.525,1.1,Starter
2011,bayleje01,Jerryd Bayless,71,1496,21.070422535211264,-1.8075534759358287,Role Player
2011,beaslmi01,Michael Beasley,73,2361,32.34246575342465,-1.8,Role Player
2011,beaubro01,Rodrigue Beaubois,28,496,17.714285714285715,-2.7,Exclude
2011,belinma01,Marco Belinelli,80,1957,24.4625,-0.6,Role Player
2011,bellch01,Charlie Bell,19,171,9.0,-5.0,Role Player
2011,bellra01,Raja Bell,68,2097,30.838235294117645,-3.1,Role Player
2011,bibbymi01,Mike Bibby,80,2285,28.5625,-0.9371115973741796,Starter
2011,biedran01,Andris Biedriņš,59,1397,23.677966101694924,-2.3,Starter
2011,billuch01,Chauncey Billups,72,2310,32.083333333333336,2.526320346320346,Starter
2011,blairde01,DeJuan Blair,81,1734,21.407407407407412,-0.5,Role Player
2011,blakest01,Steve Blake,79,1581,20.0126582278481,-2.3,Role Player
2011,blatcan01,Andray Blatche,64,2172,33.9375,-0.9,Role Player
2011,bledser01,Eric Bledsoe,81,1841,22.728395061728396,-2.2,Starter
2011,boganke01,Keith Bogans,82,1461,17.817073170731707,-0.2,Role Player
2011,bogutan01,Andrew Bogut,65,2297,35.33846153846154,1.3,Starter
2011,bonnema01,Matt Bonner,66,1432,21.696969696969692,1.9,Starter
2011,booketr01,Trevor Booker,65,1063,16.353846153846153,-0.9,Role Player
2011,boozeca01,Carlos Boozer,59,1882,31.89830508474576,1.0,Starter
2011,boshch01,Chris Bosh,77,2795,36.298701298701296,1.3,Starter
2011,boykiea01,Earl Boykins,57,862,15.12280701754386,2.3999999999999995,Starter
2011,brackcr01,Craig Brackins,3,33,11.0,-12.5,Exclude
2011,bradlav01,Avery Bradley,31,162,5.225806451612904,-11.1,Role Player
2011,brandel01,Elton Brand,81,2809,34.67901234567901,1.3,All-Star
2011,breweco01,Corey Brewer,69,1510,21.88405797101449,-2.3491390728476818,Role Player
2011,brewero02,Ronnie Brewer,81,1781,21.987654320987655,2.4,Starter
2011,brockjo01,Jon Brockman,63,677,10.746031746031745,-3.9,Exclude
2011,brookaa01,Aaron Brooks,59,1284,21.762711864406782,-2.9948598130841124,Role Player
2011,brownde04,Derrick Brown,49,576,11.755102040816329,-1.5388888888888892,Exclude
2011,brownkw01,Kwame Brown,66,1714,25.96969696969697,-2.8,Role Player
2011,brownsh01,Shannon Brown,82,1568,19.121951219512194,-0.8,Role Player
2011,bryanko01,Kobe Bryant,82,2779,33.890243902439025,5.2,All-Star
2011,budinch01,Chase Budinger,78,1738,22.28205128205128,-0.2,Role Player
2011,butleca01,Caron Butler,29,867,29.896551724137932,-0.9000000000000001,Role Player
2011,butlera01,Rasual Butler,47,770,16.382978723404253,-3.8615584415584423,Role Player
2011,bynuman01,Andrew Bynum,54,1500,27.777777777777782,3.2,Starter
