player_id,season,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,win_shares,win_shares_per_40_minutes,num_seasons
etan-thomas-1,1999,,16.32688865019692,,114.8453276047261,,big-east,,,,4.4,0.6069033297529539,244.03866809881848,0.6069033297529539,148.0,0.6580508413891872,160.3831006086645,0.6440035803795201,102.2688865019692,30.307554600787682,,931.1740064446832,,,,3.0,92.0,,398.26888650196923,,Center,,23.634443250984603,syracuse,0.0,0.0,,0.0,,260.50089509488004,0.62175044754744,15.375044754744003,58.01933404940924,244.03866809881848,0.6069033297529539,148.0,,7.367311134980309,0.31628822055137845,4
courtney-alexander-1,1999,,89.86805789296533,,5.032985526758667,,wac,,,,0.8688657017839112,0.5031649276337934,563.6556714910804,0.45457522719623017,256.13194210703466,0.24506597105351735,138.03298552675867,0.7727361157859307,106.65567149108044,28.721642544597778,,990.8720969370582,,,,2.437731403567822,51.01447324133289,,674.1649276337934,,Guard,,41.47627061595423,fresno-state,0.3000144732413329,169.14641534836755,0.3258350723662067,55.24537192864356,,125.58970043756311,0.535787613598115,10.013194210703467,70.098956580276,394.5092561427129,0.508985526758667,200.8865701783911,,3.2410299562436893,0.13154224166947157,4
mateen-cleaves-1,1999,,218.8495575221239,,3.161061946902655,,big-ten,,,,2.135575221238938,0.4729327433628318,314.78938053097346,0.41470796460176995,129.97345132743362,0.30850973451327435,95.22831858407079,0.7690035398230088,73.38938053097345,31.03362831858407,,973.1061946902655,,,,1.4419469026548672,64.96991150442477,,369.53097345132744,,Guard,,49.842477876106194,michigan-state,0.3443592920353982,109.74867256637168,0.34076460176991147,36.19469026548673,,52.71150442477876,0.5153522123893804,24.1,114.29557522123893,205.04070796460178,0.45516460176991147,93.77876106194691,,3.5775221238938055,0.14786902654867257,4
jason-collier-1,1999,,45.056806002143624,,33.30332261521972,,acc,,,,1.457341907824223,0.5065069667738478,367.2036441586281,0.4632936763129689,170.41693461950697,0.41916077170418004,154.4737406216506,0.7301468381564845,112.90032154340837,28.483386923901392,,936.7813504823151,,,,2.2270096463022506,82.12325830653805,,485.037513397642,,Center,,20.573419078242228,georgia-tech,0.23391961414790996,85.81993569131832,0.36505680600214363,31.30332261521972,,247.4876741693462,0.5499903536977492,17.49099678456592,93.57341907824222,281.38370846730976,0.49329367631296894,139.11361200428723,,3.6843515541264735,0.1560139335476956,4
desmond-mason-1,1999,,44.098214285714285,,32.012276785714285,,big-12,,,,3.265848214285714,0.5539162946428571,418.06138392857144,0.49274441964285715,206.06138392857142,0.37281808035714287,156.0859375,0.7600859375000001,118.74441964285714,34.0,34.0,1194.7566964285713,,,,3.740290178571428,73.28013392857143,,582.6852678571429,,Forward,,44.950892857142854,oklahoma-state,0.29997991071428576,125.953125,0.4010267857142858,51.818080357142854,,238.828125,0.5909040178571429,11.556026785714286,64.28013392857143,292.10825892857144,0.5287566964285715,154.24330357142858,,7.006138392857143,0.23419642857142858,4
quentin-richardson-1,1999,,59.544910179640716,,8.688622754491018,,cusa,,,,2.413173652694611,0.5159161676646706,454.61077844311376,0.44632335329341327,202.311377245509,0.30911377245508986,138.92814371257484,0.7175209580838323,100.19161676646706,32.377245508982035,,1115.748502994012,,,,2.580239520958084,73.13173652694611,,568.7844311377246,,Forward,,31.5748502994012,depaul,0.3726826347305389,170.38323353293413,0.37216766467065865,63.97005988023952,,325.622754491018,0.5465209580838324,12.114970059880239,72.01796407185628,284.22754491017963,0.4857964071856287,138.34131736526948,,5.062275449101796,0.1804071856287425,2
jamaal-magloire-1,1999,,18.0,,59.291158536585364,,sec,,,,3.172713414634146,0.507891768292683,265.7057926829268,0.507891768292683,134.2530487804878,0.6335579268292681,172.96036585365854,0.6572515243902439,116.08841463414635,33.25457317073171,,899.0823170731708,,,,1.9199695121951224,87.9451219512195,,384.594512195122,,Center,,16.745426829268293,kentucky,0.0,0.0,,0.0,,262.0685975609756,0.5517088414634146,18.659908536585366,81.5076219512195,265.7057926829268,0.507891768292683,134.2530487804878,,5.141768292682926,0.22825457317073172,4
speedy-claxton-1,1999,,177.68043202033036,,8.389453621346886,,america-east,,,,3.0767471410419316,0.5102966963151208,459.1181702668361,0.47369758576874205,216.94853875476494,0.41530686149936474,181.44218551461245,0.7754008894536213,140.3722998729352,30.69186785260483,,1052.3322744599745,,,,3.399428208386277,58.366581956797965,,611.4034307496823,,Guard,,91.83163913595934,hofstra,0.1929199491740788,98.56480304955528,0.36097141041931385,37.134053367217284,,156.59911054637865,0.5612325285895807,15.587166454891996,96.37801778907243,360.5533672172808,0.498151207115629,179.81448538754765,,6.476175349428209,0.24536658195679797,4
morris-peterson-1,1999,,45.29097200377477,,14.13840830449827,,big-ten,,,,3.057061969172696,0.5638446052217678,433.05095942120164,0.4903925762818497,210.01132431582258,0.38441522491349484,165.72884554891476,0.7846977036804027,129.72318339100346,38.71469015413652,,1070.6640452972633,,,,4.414407046240957,84.13557722554262,,616.7713117332495,,Forward,,42.29097200377477,michigan-state,0.3535312991506763,159.77131173324946,0.4101638880150991,67.02547971060082,,229.5791129285939,0.6042711544510853,13.171469015413651,77.72318339100346,273.2796476879522,0.5219603648946209,142.98584460522176,,7.3999999999999995,0.2802598301352627,5
donnell-harvey-1,1999,,37.0,,31.0,,sec,,,,2.7,0.507,284.0,0.507,144.0,0.49600000000000005,141.0,0.61,86.0,37.0,,746.0,,,,1.3,101.0,,374.0,,Center,,27.0,florida,0.004,1.0,0.0,0.0,,258.0,0.5329999999999999,14.6,60.0,283.0,0.509,144.0,,4.0,0.21600000000000003,1
mamadou-ndiaye-1,1999,5.9,21.332690081049787,10.6,69.33269008104979,,sec,,,,6.1574295638749525,0.5210632960247009,184.87919722115012,0.5210632960247009,96.36433809340024,0.7411381705905057,137.4276341181011,0.6601524507912003,90.88112697800076,33.69702817445002,,867.2493245851023,,,,1.5970281744500192,,,283.60980316480124,,Center,2.3,28.120802778849864,auburn,0.0018178309532998842,0.3029718255499807,0.0,0.0,15.2,260.9405634890004,0.5652454650714009,,,184.57622539560015,0.5219722115013509,96.36433809340024,,7.75445773832497,0.36147742184484755,4
erick-barkley-1,1999,,144.8943533697632,,8.745598057073467,,big-east,,,,1.6201578627808138,0.46260959319975714,398.8816029143898,0.3968816029143898,158.25440194292653,0.34824468731026104,138.775956284153,0.7042622950819672,98.89435336976321,31.3551912568306,,1105.6958105646631,,,,1.33551912568306,74.81117182756527,,468.0127504553734,,Guard,,83.62720097146327,st-johns-ny,0.40671038251366126,162.2367941712204,0.324183970856102,52.609593199757136,,96.67516697024894,0.5030479659987857,13.272799028536735,71.35519125683061,236.6448087431694,0.44617122040072865,105.64480874316939,,2.8929568913175476,0.10167030965391623,2
mark-madsen-1,1999,,21.080449438202248,,21.0,,pac-12,,,,2.835505617977528,0.5948391011235955,214.04988764044944,0.5948391011235955,127.59775280898876,0.7220053932584269,158.72808988764044,0.5784840449438202,92.00134831460674,27.355056179775282,,776.5074157303371,,,,2.366157303370787,62.01662921348315,,347.19685393258425,,Forward,,14.742022471910113,stanford,0.0017420224719101123,0.43550561797752807,0.0,0.0,,250.14696629213483,0.5979680898876404,12.5,41.40359550561798,213.61438202247191,0.5957101123595505,127.59775280898876,,5.201662921348315,0.26812898876404495,4
